title,dateTime
Texas man goes viral for saying he’d date transgender woman,March 8 2019
Thailand’s first transgender candidate runs for prime minister,March 8 2019
Plasma donation company sued for refusing transgender woman,March 8 2019
Trump’s transgender military ban closer to implementation,March 8 2019
Gay man and transgender woman allegedy beaten up by Burger King staff,March 7 2019
Transgender man gives birth to first baby,March 7 2019
Transgender Navy pilot destroys arguments against trans athletes,March 6 2019
A transgender Pride flag emoji exists—here’s how to get it,March 6 2019
Transgender footballer says ‘no advantage’ comes from hormone therapy,March 5 2019
Emma Thompson signs open letter supporting transgender women,March 4 2019
Sharron Davies claims transgender athletes ‘should not compete in women’s sport’,March 3 2019
Google and Apple lead support for transgender student in legal brief,March 3 2019
Transgender soldier on fighting the Australian army’s attempt to dismiss her,March 2 2019
Transgender lingerie designer Carmen Liu debuts ‘first of its kind’ collection,March 1 2019
Anti-trans protest over ‘pornographic’ transgender lingerie fashion show,March 1 2019
Transgender troops tell Congress transitioning made them stronger,February 28 2019
Cost of treating transgender troops may be just 0.001 percent of US military budget,February 27 2019
Pakistan opens public school for transgender students,February 25 2019
Ellen Page speaks out against ‘dehumanising’ of transgender people,February 25 2019
Grammy-nominated transgender singer Jackie Shane dead,February 23 2019
Transgender deputy denied coverage for gender dysphoria treatment,February 23 2019
Transgender non-binary couple announce pregnancy with cute photo,February 22 2019
Transgender actress Talisa Garcia says transitioning saved her life,February 18 2019
Martina Navratilova claims allowing transgender athletes is ‘insane and cheating’,February 17 2019
"Transgender nurse awarded $120,000 in landmark discrimination case",February 15 2019
South Dakota House passes bill to ban teaching about transgender people,February 13 2019
Newspaper quietly retracts claim that Ian Huntley is transgender,February 11 2019
Kirsten Gillibrand leads effort to block Trump transgender military ban,February 8 2019
Mother goes viral with ‘It’s a boy!’ photoshoot for transgender son,February 8 2019
USA Powerlifting blasted for ‘unscientific ban’ on transgender people,February 8 2019
Colorado could pass law giving transgender people new birth certificates,February 7 2019
Nicola Sturgeon defends transgender rights against ‘misplaced’ concerns,February 7 2019
Biden Foundation calls on families to accept transgender youth in new campaign,February 5 2019
Trump to face transgender service members at State of the Union address,February 4 2019
Transgender activist Babs Siperstein mourned as ‘trailblazer’ for equality,February 4 2019
Transgender prisoner finally feels ‘safe’ in women’s prison,February 3 2019
New Saara Aalto music video tells powerful story of transgender dancer,February 3 2019
"Transgender teacher harassed by staff and students in US, says lawsuit",February 2 2019
Hong Kong rules transgender people need surgery to change legal gender,February 1 2019
Loud and proud transgender women share their incredible coming out stories to prove things do get better,January 30 2019
Essex County Council removes ‘offensive’ transgender image from survey,January 30 2019
Transgender troops have more support than Donald Trump,January 29 2019
Transgender Brazilian woman dies in fatal jump from bridge,January 28 2019
"Anti-transgender activists deface Cilla Black statue, peace monuments",January 28 2019
"A third of transgender students have attempted suicide, CDC finds",January 26 2019
"10 best LGBT history books: Learn lesbian, gay, bisexual & transgender history",January 25 2019
Two percent of high school students identify as transgender,January 25 2019
Radio host apologises for calling Alexandria Ocasio-Cortez ‘transgendered’ Joe Biden,January 25 2019
Japan’s Supreme Court rules transgender people still have to get sterilised,January 24 2019
A Utah Republican wants to legally erase transgender people,January 23 2019
US Supreme Court allows Trump transgender military ban,January 22 2019
‘Dangerous’ Supreme Court Trump military transgender ban ruling condemned,January 22 2019
Australian politician Mark Latham pledges to gut transgender rights,January 20 2019
India politician under fire for calling rival ‘worse than a transgender person’,January 20 2019
Supergirl reveals first look at transgender superhero Dreamer,January 19 2019
Murdered transgender woman was a hero in her community,January 18 2019
Bangladesh may be set to get its first transgender MP,January 18 2019
Rose McGowan to the transgender community: I’m ‘profoundly sorry’,January 18 2019
Former soldier ‘stabbed transgender woman 24 times’,January 17 2019
10-year challenge: Twitter flooded with amazing transgender glo-ups,January 16 2019
South Dakota Republicans want transgender boys to play for girls’ sports teams,January 16 2019
Christian homeless shelter defends decision to turn away transgender woman,January 15 2019
German MP Tessa Ganserer comes out as transgender,January 15 2019
"Teen, 17, charged with murder of transgender woman in Chicago",January 14 2019
Transgender men open up about experiencing transphobia,January 1 2019
Transgender Pride march takes place in Pakistan,December 31 2018
India: Trans demonstrators protest Transgender Persons Bill,December 27 2018
Stonewall hits back at ‘inaccurate’ transgender lottery grant bias claims,December 23 2018
Transgender university students told not to use men’s toilet,December 22 2018
Transgender woman killed in arson remembered as ‘big-hearted lady’,December 12 2018
Transgender boxer Pat Manuel makes history with professional win,December 9 2018
Karachi’s transgender community protest rise in hate crimes,December 8 2018
Transgender woman shot dead in Detroit,December 7 2018
Barnaby Joyce: Schools should keep right to expel transgender kids,December 6 2018
